order_item_id,order_id,product_id,quantity,price,line_total
OI002443,O02629,P0055,2,13889.68,27779.36
OI002444,O01877,P0052,3,9067.4,27202.2
OI002445,O00899,P0004,4,13024.59,52098.36
OI002446,O01107,P0043,2,2319.2,4638.4
OI002447,O02669,P0040,3,21066.63,63199.89
OI002448,O01068,P0121,1,7651.55,7651.55
OI002449,O01507,P0030,2,8754.53,17509.06
OI002450,O02958,P0138,1,10411.83,10411.83
OI002451,O01668,P0103,2,11043.84,22087.68
OI002452,O00493,P0007,1,5919.43,5919.43
OI002453,O02547,P0164,3,8184.43,24553.29
OI002454,O00605,P0163,2,3836.21,7672.42
OI002455,O00948,P0167,3,9459.62,28378.86
OI002456,O00294,P0164,3,8184.43,24553.29
OI002457,O01172,P0109,1,3885.42,3885.42
OI002458,O02019,P0020,2,1597.54,3195.08
OI002459,O00172,P0049,4,1000.39,4001.56
OI002460,O01587,P0096,4,3465.64,13862.56
OI002461,O00531,P0059,3,15054.8,45164.4
OI002462,O01144,P0177,1,6441.3,6441.3
OI002463,O01860,P0090,1,12613.9,12613.9
OI002464,O01761,P0026,1,13442.11,13442.11
OI002465,O02114,P0036,2,3895.16,7790.32
OI002466,O02189,P0171,2,22312.91,44625.82
OI002467,O02494,P0126,1,24917.75,24917.75
OI002468,O00189,P0043,4,2319.2,9276.8
OI002469,O00158,P0099,4,24148.97,96595.88
OI002470,O02718,P0033,2,23186.73,46373.46
OI002471,O01971,P0100,1,10869.2,10869.2
OI002472,O00246,P0097,4,24081.57,96326.28
OI002473,O02904,P0173,4,19693.89,78775.56
OI002474,O02992,P0045,2,3280.07,6560.14
OI002475,O02796,P0088,2,19143.76,38287.52
OI002476,O02378,P0143,4,10462.23,41848.92
OI002477,O02560,P0095,1,742.72,742.72
OI002478,O00850,P0017,4,13988.81,55955.24
OI002479,O01811,P0140,4,18367.0,73468.0
OI002480,O01095,P0022,1,23944.87,23944.87
OI002481,O01337,P0151,2,401.81,803.62
OI002482,O02127,P0090,1,12613.9,12613.9
OI002483,O00169,P0078,1,17404.28,17404.28
OI002484,O02858,P0140,1,18367.0,18367.0
OI002485,O02228,P0114,1,24872.17,24872.17
OI002486,O01652,P0068,2,20454.5,40909.0
OI002487,O02308,P0110,4,1627.61,6510.44
OI002488,O01510,P0179,3,1056.82,3170.46
OI002489,O01796,P0125,2,12784.61,25569.22
OI002490,O02345,P0141,1,19255.69,19255.69
OI002491,O00620,P0057,4,9984.84,39939.36
OI002492,O02903,P0055,4,13889.68,55558.72
OI002493,O02408,P0082,1,20579.77,20579.77
OI002494,O02165,P0107,2,15527.74,31055.48
OI002495,O00357,P0156,1,12247.57,12247.57
OI002496,O02487,P0102,4,12702.93,50811.72
OI002497,O01678,P0172,4,23887.83,95551.32
OI002498,O01212,P0147,2,19031.22,38062.44
OI002499,O01305,P0174,3,7953.63,23860.89
OI002500,O01535,P0111,1,19540.96,19540.96
OI002501,O01490,P0107,3,15527.74,46583.22
OI002502,O01964,P0102,4,12702.93,50811.72
OI002503,O01362,P0003,3,1828.65,5485.95
OI002504,O02570,P0148,1,3514.03,3514.03
OI002505,O00199,P0025,1,5103.25,5103.25
OI002506,O01788,P0075,4,2114.89,8459.56
OI002507,O01074,P0184,2,22388.43,44776.86
OI002508,O01166,P0061,2,22992.86,45985.72
OI002509,O01807,P0123,4,17334.82,69339.28
OI002510,O01538,P0055,1,13889.68,13889.68
OI002511,O02718,P0163,2,3836.21,7672.42
OI002512,O00031,P0187,3,1759.64,5278.92
OI002513,O02381,P0039,4,13544.93,54179.72
OI002514,O00660,P0185,3,15953.08,47859.24
OI002515,O02225,P0083,1,3399.86,3399.86
OI002516,O02418,P0195,2,17936.45,35872.9
OI002517,O00547,P0034,1,5942.59,5942.59
OI002518,O02583,P0113,3,1548.28,4644.84
OI002519,O01130,P0169,1,11540.22,11540.22
OI002520,O02145,P0150,1,5458.53,5458.53
OI002521,O02278,P0027,4,2507.24,10028.96
OI002522,O02275,P0149,4,13429.22,53716.88
OI002523,O00371,P0169,1,11540.22,11540.22
OI002524,O01124,P0031,4,16656.3,66625.2
OI002525,O01469,P0155,1,23993.46,23993.46
OI002526,O01492,P0165,3,18460.19,55380.57
OI002527,O02103,P0194,4,2211.32,8845.28
OI002528,O02472,P0182,1,15966.32,15966.32
OI002529,O02363,P0137,4,9257.21,37028.84
OI002530,O01152,P0083,1,3399.86,3399.86
OI002531,O02080,P0170,4,19646.91,78587.64
OI002532,O00093,P0164,2,8184.43,16368.86
OI002533,O02567,P0010,1,16306.85,16306.85
OI002534,O01282,P0187,2,1759.64,3519.28
OI002535,O02901,P0040,1,21066.63,21066.63
OI002536,O01926,P0054,2,23430.25,46860.5
OI002537,O01244,P0167,1,9459.62,9459.62
OI002538,O02800,P0135,4,11299.64,45198.56
OI002539,O01572,P0004,2,13024.59,26049.18
OI002540,O00416,P0143,4,10462.23,41848.92
OI002541,O02605,P0176,1,10996.32,10996.32
OI002542,O02414,P0006,4,20028.88,80115.52
OI002543,O01545,P0073,1,19771.76,19771.76
OI002544,O02647,P0163,4,3836.21,15344.84
OI002545,O02379,P0200,2,18463.96,36927.92
OI002546,O00689,P0199,1,23916.88,23916.88
OI002547,O01666,P0196,4,1894.9,7579.6
OI002548,O02059,P0058,1,11235.34,11235.34
OI002549,O02866,P0077,1,4420.76,4420.76
OI002550,O01531,P0019,1,11683.62,11683.62
OI002551,O00419,P0062,3,12474.39,37423.17
OI002552,O01146,P0071,1,21714.61,21714.61
OI002553,O00911,P0138,4,10411.83,41647.32
OI002554,O01355,P0025,3,5103.25,15309.75
OI002555,O01567,P0172,4,23887.83,95551.32
OI002556,O02396,P0127,3,20367.86,61103.58
OI002557,O00412,P0058,1,11235.34,11235.34
OI002558,O01248,P0153,2,24399.26,48798.52
OI002559,O00153,P0120,2,3122.48,6244.96
OI002560,O01236,P0111,1,19540.96,19540.96
OI002561,O00092,P0168,3,9922.46,29767.38
OI002562,O00331,P0076,4,10134.21,40536.84
OI002563,O01665,P0070,2,21961.56,43923.12
OI002564,O00955,P0138,1,10411.83,10411.83
OI002565,O02602,P0066,1,23271.82,23271.82
OI002566,O02978,P0120,3,3122.48,9367.44
OI002567,O01252,P0153,2,24399.26,48798.52
OI002568,O00194,P0199,1,23916.88,23916.88
OI002569,O00530,P0087,2,15195.7,30391.4
OI002570,O02893,P0139,4,20705.69,82822.76
OI002571,O01267,P0122,1,2616.04,2616.04
OI002572,O01474,P0164,1,8184.43,8184.43
OI002573,O00639,P0049,4,1000.39,4001.56
OI002574,O01611,P0048,1,17747.74,17747.74
OI002575,O01598,P0115,3,1538.74,4616.22
OI002576,O02526,P0087,4,15195.7,60782.8
OI002577,O02528,P0007,3,5919.43,17758.29
OI002578,O02336,P0077,4,4420.76,17683.04
OI002579,O00698,P0179,4,1056.82,4227.28
OI002580,O02046,P0145,3,577.89,1733.67
OI002581,O01702,P0160,4,21124.49,84497.96
OI002582,O02743,P0154,2,20058.27,40116.54
OI002583,O00540,P0121,3,7651.55,22954.65
OI002584,O00330,P0124,4,1651.07,6604.28
OI002585,O00470,P0150,3,5458.53,16375.59
OI002586,O02897,P0141,4,19255.69,77022.76
OI002587,O00534,P0125,4,12784.61,51138.44
OI002588,O01963,P0012,2,8175.91,16351.82
OI002589,O00467,P0071,2,21714.61,43429.22
OI002590,O02468,P0001,2,5743.74,11487.48
OI002591,O00762,P0161,4,2542.26,10169.04
OI002592,O01006,P0119,2,3642.01,7284.02
OI002593,O00891,P0142,3,374.68,1124.04
OI002594,O02356,P0111,4,19540.96,78163.84
OI002595,O01956,P0064,3,21300.48,63901.44
OI002596,O02972,P0043,2,2319.2,4638.4
OI002597,O02382,P0186,4,15386.95,61547.8
OI002598,O00954,P0041,3,13071.85,39215.55
OI002599,O01444,P0196,1,1894.9,1894.9
OI002600,O01673,P0115,3,1538.74,4616.22
OI002601,O02837,P0039,4,13544.93,54179.72
OI002602,O00832,P0001,1,5743.74,5743.74
OI002603,O00844,P0041,2,13071.85,26143.7
OI002604,O02298,P0173,2,19693.89,39387.78
OI002605,O01320,P0088,3,19143.76,57431.28
OI002606,O00184,P0098,2,13783.29,27566.58
OI002607,O01284,P0088,3,19143.76,57431.28
OI002608,O02847,P0079,3,8717.88,26153.64
OI002609,O01691,P0141,3,19255.69,57767.07
OI002610,O02234,P0071,3,21714.61,65143.83
OI002611,O01433,P0137,4,9257.21,37028.84
OI002612,O02886,P0191,4,12854.33,51417.32
OI002613,O01797,P0099,1,24148.97,24148.97
OI002614,O00627,P0151,1,401.81,401.81
OI002615,O02907,P0182,2,15966.32,31932.64
OI002616,O02056,P0175,4,17234.55,68938.2
OI002617,O00783,P0167,1,9459.62,9459.62
OI002618,O01508,P0087,4,15195.7,60782.8
OI002619,O01785,P0154,4,20058.27,80233.08
OI002620,O00775,P0001,2,5743.74,11487.48
OI002621,O01760,P0142,2,374.68,749.36
OI002622,O01864,P0112,3,11549.03,34647.09
OI002623,O01007,P0074,4,7686.51,30746.04
OI002624,O00677,P0065,3,5291.91,15875.73
OI002625,O01831,P0069,3,9577.52,28732.56
OI002626,O00211,P0067,3,2997.52,8992.56
OI002627,O01337,P0177,4,6441.3,25765.2
OI002628,O01628,P0050,4,7647.9,30591.6
OI002629,O01361,P0058,3,11235.34,33706.02
OI002630,O00490,P0053,4,2282.3,9129.2
OI002631,O01427,P0091,3,10026.71,30080.13
OI002632,O02687,P0115,1,1538.74,1538.74
OI002633,O00191,P0118,4,6055.58,24222.32
OI002634,O02719,P0057,2,9984.84,19969.68
OI002635,O00843,P0086,2,12227.84,24455.68
OI002636,O00335,P0018,3,18293.2,54879.6
OI002637,O01643,P0016,1,16579.8,16579.8
OI002638,O01111,P0130,4,15635.01,62540.04
OI002639,O00579,P0013,3,8391.75,25175.25
OI002640,O00062,P0173,1,19693.89,19693.89
OI002641,O00387,P0080,1,24392.69,24392.69
OI002642,O01170,P0200,4,18463.96,73855.84
OI002643,O02201,P0043,2,2319.2,4638.4
OI002644,O00619,P0200,2,18463.96,36927.92
OI002645,O01684,P0054,1,23430.25,23430.25
OI002646,O02746,P0159,2,11414.0,22828.0
OI002647,O01878,P0137,1,9257.21,9257.21
OI002648,O02226,P0073,1,19771.76,19771.76
OI002649,O02895,P0048,1,17747.74,17747.74
OI002650,O00487,P0018,2,18293.2,36586.4
OI002651,O01278,P0011,3,13370.65,40111.95
OI002652,O02548,P0190,2,18462.1,36924.2
OI002653,O00541,P0084,3,21564.16,64692.48
OI002654,O01536,P0019,2,11683.62,23367.24
OI002655,O02061,P0100,4,10869.2,43476.8
OI002656,O00151,P0116,4,17406.38,69625.52
OI002657,O01074,P0090,2,12613.9,25227.8
OI002658,O01239,P0074,4,7686.51,30746.04
OI002659,O00991,P0024,4,17281.12,69124.48
OI002660,O02692,P0013,4,8391.75,33567.0
OI002661,O00372,P0125,4,12784.61,51138.44
OI002662,O01137,P0116,3,17406.38,52219.14
OI002663,O02300,P0174,1,7953.63,7953.63
OI002664,O02101,P0181,3,11590.79,34772.37
OI002665,O01154,P0157,1,2832.43,2832.43
OI002666,O00193,P0164,1,8184.43,8184.43
OI002667,O02639,P0071,2,21714.61,43429.22
OI002668,O01081,P0126,2,24917.75,49835.5
OI002669,O02145,P0145,2,577.89,1155.78
OI002670,O00198,P0176,2,10996.32,21992.64
OI002671,O02195,P0152,2,6105.92,12211.84
OI002672,O01599,P0182,3,15966.32,47898.96
OI002673,O01601,P0119,3,3642.01,10926.03
OI002674,O02771,P0091,4,10026.71,40106.84
OI002675,O00684,P0085,3,23076.65,69229.95
OI002676,O00333,P0108,3,16290.01,48870.03
OI002677,O01244,P0127,2,20367.86,40735.72
OI002678,O01422,P0121,4,7651.55,30606.2
OI002679,O01366,P0129,3,7725.72,23177.16
OI002680,O01822,P0195,3,17936.45,53809.35
OI002681,O02560,P0006,4,20028.88,80115.52
OI002682,O02220,P0078,1,17404.28,17404.28
OI002683,O01492,P0183,2,16517.91,33035.82
OI002684,O01772,P0038,3,23182.32,69546.96
OI002685,O02011,P0161,3,2542.26,7626.78
OI002686,O02612,P0116,4,17406.38,69625.52
OI002687,O02560,P0102,3,12702.93,38108.79
OI002688,O01213,P0008,2,13546.3,27092.6
OI002689,O01144,P0078,3,17404.28,52212.84
OI002690,O00105,P0112,1,11549.03,11549.03
OI002691,O02722,P0148,2,3514.03,7028.06
OI002692,O00807,P0055,1,13889.68,13889.68
OI002693,O01065,P0048,4,17747.74,70990.96
OI002694,O00889,P0184,2,22388.43,44776.86
OI002695,O02924,P0088,3,19143.76,57431.28
OI002696,O02725,P0010,2,16306.85,32613.7
OI002697,O00321,P0052,2,9067.4,18134.8
OI002698,O02383,P0178,2,21037.7,42075.4
OI002699,O02312,P0034,1,5942.59,5942.59
OI002700,O02913,P0164,4,8184.43,32737.72
OI002701,O01501,P0061,2,22992.86,45985.72
OI002702,O02400,P0144,3,12085.47,36256.41
OI002703,O01569,P0079,2,8717.88,17435.76
OI002704,O01797,P0018,2,18293.2,36586.4
OI002705,O01520,P0071,4,21714.61,86858.44
OI002706,O01919,P0175,3,17234.55,51703.65
OI002707,O01866,P0086,3,12227.84,36683.52
OI002708,O01406,P0032,1,19906.7,19906.7
OI002709,O02724,P0043,3,2319.2,6957.6
OI002710,O01505,P0083,3,3399.86,10199.58
OI002711,O02967,P0168,3,9922.46,29767.38
OI002712,O01960,P0193,2,1137.66,2275.32
OI002713,O00005,P0163,1,3836.21,3836.21
OI002714,O02082,P0069,3,9577.52,28732.56
OI002715,O01169,P0050,3,7647.9,22943.7
OI002716,O02399,P0012,3,8175.91,24527.73
OI002717,O02631,P0085,2,23076.65,46153.3
OI002718,O02513,P0123,2,17334.82,34669.64
OI002719,O00348,P0058,1,11235.34,11235.34
OI002720,O01766,P0083,4,3399.86,13599.44
OI002721,O00125,P0191,1,12854.33,12854.33
OI002722,O01814,P0177,2,6441.3,12882.6
OI002723,O02405,P0112,3,11549.03,34647.09
OI002724,O02575,P0128,3,15418.96,46256.88
OI002725,O00498,P0036,1,3895.16,3895.16
OI002726,O01177,P0054,3,23430.25,70290.75
OI002727,O00053,P0047,2,19572.5,39145.0
OI002728,O00149,P0115,1,1538.74,1538.74
OI002729,O00503,P0160,4,21124.49,84497.96
OI002730,O00870,P0124,2,1651.07,3302.14
OI002731,O00219,P0181,2,11590.79,23181.58
OI002732,O01301,P0160,3,21124.49,63373.47
OI002733,O02500,P0190,2,18462.1,36924.2
OI002734,O02131,P0165,2,18460.19,36920.38
OI002735,O00738,P0096,4,3465.64,13862.56
OI002736,O02575,P0107,3,15527.74,46583.22
OI002737,O02452,P0120,2,3122.48,6244.96
OI002738,O00290,P0101,3,7864.22,23592.66
OI002739,O02468,P0103,2,11043.84,22087.68
OI002740,O00339,P0166,4,11952.85,47811.4
OI002741,O02825,P0158,3,13744.19,41232.57
OI002742,O02759,P0186,3,15386.95,46160.85
OI002743,O01694,P0032,4,19906.7,79626.8
OI002744,O01869,P0066,1,23271.82,23271.82
OI002745,O00987,P0179,2,1056.82,2113.64
OI002746,O00959,P0011,2,13370.65,26741.3
OI002747,O01231,P0187,1,1759.64,1759.64
OI002748,O02734,P0148,3,3514.03,10542.09
OI002749,O01289,P0037,3,24812.84,74438.52
OI002750,O02007,P0102,4,12702.93,50811.72
OI002751,O00373,P0049,4,1000.39,4001.56
OI002752,O01512,P0019,4,11683.62,46734.48
OI002753,O00531,P0183,1,16517.91,16517.91
OI002754,O00924,P0168,1,9922.46,9922.46
OI002755,O00023,P0007,3,5919.43,17758.29
OI002756,O02152,P0133,4,3354.69,13418.76
OI002757,O00241,P0042,3,15627.28,46881.84
OI002758,O01005,P0088,1,19143.76,19143.76
OI002759,O02951,P0176,2,10996.32,21992.64
OI002760,O01897,P0135,3,11299.64,33898.92
OI002761,O01166,P0011,1,13370.65,13370.65
OI002762,O00814,P0177,4,6441.3,25765.2
OI002763,O00655,P0158,2,13744.19,27488.38
OI002764,O00783,P0041,2,13071.85,26143.7
OI002765,O02355,P0003,2,1828.65,3657.3
OI002766,O00008,P0040,4,21066.63,84266.52
OI002767,O01715,P0051,2,6651.5,13303.0
OI002768,O00575,P0032,1,19906.7,19906.7
OI002769,O00912,P0048,3,17747.74,53243.22
OI002770,O00518,P0071,2,21714.61,43429.22
OI002771,O01542,P0199,2,23916.88,47833.76
OI002772,O00483,P0148,1,3514.03,3514.03
OI002773,O02255,P0089,4,4453.48,17813.92
OI002774,O02717,P0109,2,3885.42,7770.84
OI002775,O00579,P0035,1,10042.97,10042.97
OI002776,O00387,P0108,1,16290.01,16290.01
OI002777,O00412,P0152,4,6105.92,24423.68
OI002778,O01866,P0040,4,21066.63,84266.52
OI002779,O01394,P0052,3,9067.4,27202.2
OI002780,O01377,P0112,2,11549.03,23098.06
OI002781,O01968,P0039,3,13544.93,40634.79
OI002782,O01360,P0068,1,20454.5,20454.5
OI002783,O02939,P0189,2,3839.21,7678.42
OI002784,O00906,P0076,1,10134.21,10134.21
OI002785,O01313,P0065,1,5291.91,5291.91
OI002786,O00963,P0062,1,12474.39,12474.39
OI002787,O00965,P0002,4,8939.41,35757.64
OI002788,O02188,P0134,4,22176.44,88705.76
OI002789,O01977,P0122,2,2616.04,5232.08
OI002790,O02348,P0075,1,2114.89,2114.89
OI002791,O01037,P0171,1,22312.91,22312.91
OI002792,O00664,P0040,2,21066.63,42133.26
OI002793,O00825,P0089,3,4453.48,13360.44
OI002794,O01888,P0167,1,9459.62,9459.62
OI002795,O02448,P0028,4,11314.24,45256.96
OI002796,O00992,P0080,3,24392.69,73178.07
OI002797,O01133,P0063,3,24804.73,74414.19
OI002798,O02197,P0192,3,17037.67,51113.01
OI002799,O01740,P0140,3,18367.0,55101.0
OI002800,O02355,P0041,3,13071.85,39215.55
OI002801,O01084,P0029,3,18928.47,56785.41
OI002802,O00435,P0023,2,4465.04,8930.08
OI002803,O00021,P0080,2,24392.69,48785.38
OI002804,O02923,P0051,3,6651.5,19954.5
OI002805,O02430,P0112,4,11549.03,46196.12
OI002806,O02293,P0105,2,16056.58,32113.16
OI002807,O01926,P0045,2,3280.07,6560.14
OI002808,O01473,P0090,3,12613.9,37841.7
OI002809,O01100,P0150,4,5458.53,21834.12
OI002810,O02746,P0138,3,10411.83,31235.49
OI002811,O02638,P0135,4,11299.64,45198.56
OI002812,O00390,P0089,4,4453.48,17813.92
OI002813,O02616,P0015,1,24854.07,24854.07
OI002814,O01355,P0077,2,4420.76,8841.52
OI002815,O02307,P0106,3,5479.35,16438.05
OI002816,O00426,P0174,2,7953.63,15907.26
OI002817,O01726,P0090,2,12613.9,25227.8
OI002818,O01030,P0087,4,15195.7,60782.8
OI002819,O00006,P0061,2,22992.86,45985.72
OI002820,O00191,P0108,1,16290.01,16290.01
OI002821,O00148,P0061,3,22992.86,68978.58
OI002822,O00405,P0051,2,6651.5,13303.0
OI002823,O00258,P0166,3,11952.85,35858.55
OI002824,O02778,P0012,2,8175.91,16351.82
OI002825,O02138,P0077,3,4420.76,13262.28
OI002826,O00824,P0112,3,11549.03,34647.09
OI002827,O00010,P0066,3,23271.82,69815.46
OI002828,O01111,P0182,2,15966.32,31932.64
OI002829,O00838,P0167,1,9459.62,9459.62
OI002830,O00988,P0167,3,9459.62,28378.86
OI002831,O00625,P0115,4,1538.74,6154.96
OI002832,O00030,P0030,4,8754.53,35018.12
OI002833,O02176,P0105,4,16056.58,64226.32
OI002834,O02469,P0176,1,10996.32,10996.32
OI002835,O01079,P0031,3,16656.3,49968.9
OI002836,O02353,P0153,1,24399.26,24399.26
OI002837,O00546,P0196,3,1894.9,5684.7
OI002838,O01129,P0179,1,1056.82,1056.82
OI002839,O01196,P0013,3,8391.75,25175.25
OI002840,O01523,P0191,4,12854.33,51417.32
OI002841,O02070,P0128,3,15418.96,46256.88
OI002842,O02439,P0170,1,19646.91,19646.91
OI002843,O00617,P0182,3,15966.32,47898.96
OI002844,O00149,P0101,2,7864.22,15728.44
OI002845,O01812,P0067,3,2997.52,8992.56
OI002846,O02347,P0080,4,24392.69,97570.76
OI002847,O00172,P0184,3,22388.43,67165.29
OI002848,O00047,P0103,2,11043.84,22087.68
OI002849,O00626,P0019,2,11683.62,23367.24
OI002850,O01811,P0174,2,7953.63,15907.26
OI002851,O02255,P0143,1,10462.23,10462.23
OI002852,O00453,P0032,2,19906.7,39813.4
OI002853,O01419,P0177,1,6441.3,6441.3
OI002854,O02973,P0149,2,13429.22,26858.44
OI002855,O00754,P0065,1,5291.91,5291.91
OI002856,O02756,P0198,2,401.5,803.0
OI002857,O01009,P0027,2,2507.24,5014.48
OI002858,O02724,P0151,3,401.81,1205.43
OI002859,O02903,P0047,2,19572.5,39145.0
OI002860,O02831,P0012,3,8175.91,24527.73
OI002861,O01134,P0085,2,23076.65,46153.3
OI002862,O02732,P0066,2,23271.82,46543.64
OI002863,O02912,P0133,3,3354.69,10064.07
OI002864,O01226,P0137,3,9257.21,27771.63
OI002865,O00168,P0148,1,3514.03,3514.03
OI002866,O00086,P0110,4,1627.61,6510.44
OI002867,O01678,P0082,3,20579.77,61739.31
OI002868,O01983,P0125,1,12784.61,12784.61
OI002869,O00849,P0063,2,24804.73,49609.46
OI002870,O01487,P0072,3,20167.54,60502.62
OI002871,O00442,P0098,3,13783.29,41349.87
OI002872,O00271,P0073,2,19771.76,39543.52
OI002873,O01601,P0071,2,21714.61,43429.22
OI002874,O00344,P0030,2,8754.53,17509.06
OI002875,O01207,P0125,2,12784.61,25569.22
OI002876,O02551,P0016,4,16579.8,66319.2
OI002877,O02542,P0133,3,3354.69,10064.07
OI002878,O01258,P0157,2,2832.43,5664.86
OI002879,O02292,P0047,2,19572.5,39145.0
OI002880,O01533,P0101,4,7864.22,31456.88
OI002881,O00267,P0107,3,15527.74,46583.22
OI002882,O01654,P0126,1,24917.75,24917.75
OI002883,O00893,P0022,3,23944.87,71834.61
OI002884,O02249,P0185,1,15953.08,15953.08
OI002885,O00239,P0083,4,3399.86,13599.44
OI002886,O00915,P0163,2,3836.21,7672.42
OI002887,O01439,P0060,4,12940.42,51761.68
OI002888,O02532,P0198,3,401.5,1204.5
OI002889,O01461,P0188,2,13008.36,26016.72
OI002890,O02294,P0058,3,11235.34,33706.02
OI002891,O01882,P0003,1,1828.65,1828.65
OI002892,O02200,P0162,3,12257.2,36771.6
OI002893,O01416,P0045,4,3280.07,13120.28
OI002894,O02259,P0050,4,7647.9,30591.6
OI002895,O00367,P0002,4,8939.41,35757.64
OI002896,O02992,P0015,2,24854.07,49708.14
OI002897,O01594,P0165,3,18460.19,55380.57
OI002898,O00086,P0143,2,10462.23,20924.46
OI002899,O01737,P0188,3,13008.36,39025.08
OI002900,O01658,P0096,1,3465.64,3465.64
OI002901,O02042,P0085,3,23076.65,69229.95
OI002902,O02494,P0192,3,17037.67,51113.01
OI002903,O00620,P0111,3,19540.96,58622.88
OI002904,O02352,P0180,3,22553.87,67661.61
OI002905,O00132,P0023,1,4465.04,4465.04
OI002906,O00904,P0099,2,24148.97,48297.94
OI002907,O00988,P0037,4,24812.84,99251.36
OI002908,O01222,P0107,3,15527.74,46583.22
OI002909,O02095,P0041,4,13071.85,52287.4
OI002910,O01764,P0057,4,9984.84,39939.36
OI002911,O02805,P0097,4,24081.57,96326.28
OI002912,O01227,P0025,4,5103.25,20413.0
OI002913,O01285,P0110,3,1627.61,4882.83
OI002914,O00690,P0037,4,24812.84,99251.36
OI002915,O01048,P0040,3,21066.63,63199.89
OI002916,O00687,P0085,1,23076.65,23076.65
OI002917,O00786,P0046,2,20669.08,41338.16
OI002918,O00340,P0188,2,13008.36,26016.72
OI002919,O00412,P0102,3,12702.93,38108.79
OI002920,O01997,P0098,3,13783.29,41349.87
OI002921,O00286,P0019,2,11683.62,23367.24
OI002922,O01110,P0091,4,10026.71,40106.84
OI002923,O00850,P0137,3,9257.21,27771.63
OI002924,O00430,P0069,4,9577.52,38310.08
OI002925,O01605,P0005,3,1783.55,5350.65
OI002926,O00031,P0154,3,20058.27,60174.81
OI002927,O00603,P0147,1,19031.22,19031.22
OI002928,O00440,P0158,1,13744.19,13744.19
OI002929,O00985,P0048,2,17747.74,35495.48
OI002930,O01373,P0112,1,11549.03,11549.03
OI002931,O01919,P0144,1,12085.47,12085.47
OI002932,O00412,P0199,2,23916.88,47833.76
OI002933,O00528,P0018,4,18293.2,73172.8
OI002934,O00310,P0184,1,22388.43,22388.43
OI002935,O02997,P0149,4,13429.22,53716.88
OI002936,O01812,P0031,2,16656.3,33312.6
OI002937,O01362,P0129,3,7725.72,23177.16
OI002938,O02722,P0131,4,13223.33,52893.32
OI002939,O02039,P0025,2,5103.25,10206.5
OI002940,O02485,P0008,4,13546.3,54185.2
OI002941,O00704,P0193,2,1137.66,2275.32
OI002942,O00663,P0062,2,12474.39,24948.78
OI002943,O00365,P0135,3,11299.64,33898.92
OI002944,O00923,P0007,4,5919.43,23677.72
OI002945,O02161,P0136,3,4946.1,14838.3
OI002946,O00176,P0019,3,11683.62,35050.86
OI002947,O01173,P0145,4,577.89,2311.56
OI002948,O01202,P0139,4,20705.69,82822.76
OI002949,O00936,P0111,2,19540.96,39081.92
OI002950,O00382,P0177,4,6441.3,25765.2
OI002951,O01283,P0011,2,13370.65,26741.3
OI002952,O01213,P0041,2,13071.85,26143.7
OI002953,O00306,P0190,2,18462.1,36924.2
OI002954,O01402,P0114,2,24872.17,49744.34
OI002955,O00602,P0180,2,22553.87,45107.74
OI002956,O02391,P0194,2,2211.32,4422.64
OI002957,O02204,P0196,4,1894.9,7579.6
OI002958,O00712,P0092,4,3744.71,14978.84
OI002959,O01466,P0075,1,2114.89,2114.89
OI002960,O00403,P0067,4,2997.52,11990.08
OI002961,O00614,P0168,3,9922.46,29767.38
OI002962,O02845,P0005,1,1783.55,1783.55
OI002963,O02671,P0116,4,17406.38,69625.52
OI002964,O01802,P0150,3,5458.53,16375.59
OI002965,O02651,P0118,4,6055.58,24222.32
OI002966,O00177,P0165,2,18460.19,36920.38
OI002967,O00449,P0011,1,13370.65,13370.65
OI002968,O00743,P0044,2,18906.23,37812.46
OI002969,O01565,P0181,1,11590.79,11590.79
OI002970,O01979,P0077,1,4420.76,4420.76
OI002971,O02349,P0118,2,6055.58,12111.16
OI002972,O02755,P0116,1,17406.38,17406.38
OI002973,O00307,P0189,1,3839.21,3839.21
OI002974,O00751,P0067,4,2997.52,11990.08
OI002975,O00869,P0013,3,8391.75,25175.25
OI002976,O00214,P0092,2,3744.71,7489.42
OI002977,O01618,P0011,4,13370.65,53482.6
OI002978,O01664,P0139,4,20705.69,82822.76
OI002979,O02531,P0085,2,23076.65,46153.3
OI002980,O01598,P0085,1,23076.65,23076.65
OI002981,O02181,P0135,2,11299.64,22599.28
OI002982,O01673,P0017,3,13988.81,41966.43
OI002983,O00512,P0048,3,17747.74,53243.22
OI002984,O02259,P0142,2,374.68,749.36
OI002985,O00987,P0191,4,12854.33,51417.32
OI002986,O02765,P0192,2,17037.67,34075.34
OI002987,O00253,P0097,3,24081.57,72244.71
OI002988,O00038,P0075,2,2114.89,4229.78
OI002989,O00629,P0193,1,1137.66,1137.66
OI002990,O00987,P0162,2,12257.2,24514.4
OI002991,O01726,P0137,4,9257.21,37028.84
OI002992,O02094,P0077,1,4420.76,4420.76
OI002993,O01478,P0128,3,15418.96,46256.88
OI002994,O01702,P0037,2,24812.84,49625.68
OI002995,O00305,P0030,4,8754.53,35018.12
OI002996,O01739,P0169,4,11540.22,46160.88
OI002997,O02281,P0173,3,19693.89,59081.67
OI002998,O00245,P0047,2,19572.5,39145.0
OI002999,O01745,P0135,4,11299.64,45198.56
OI003000,O02808,P0142,1,374.68,374.68
OI003001,O02887,P0048,2,17747.74,35495.48
